,zipcode,train,train_pred,test_pred
1650,98583,163963.0,162637.3619451991,163841.1490722843
1651,98584,215902.0,211797.18385405577,212565.85674378538
1652,98585,203842.0,204577.280358917,206402.4296535797
1653,98586,216628.0,217335.24020501232,219885.73802186397
1654,98587,78037.0,77958.49770168663,77727.99570185438
1655,98588,256158.0,252665.0814936911,254256.45441621947
1656,98589,128326.0,144074.50042760564,150651.42105716874
1657,98590,382337.0,377336.35595963453,393173.9544127073
1658,98592,185009.0,185121.56609626705,185299.43096508158
1659,98593,189780.0,187177.847743377,195886.9853430898
1660,98594,334349.0,332809.39042494213,336788.82004336664
1661,98595,49006.0,48974.963039229406,50525.48536210682
1662,98596,297234.0,294109.98552899214,310231.39820227004
1663,98598,178743.0,179555.42061209836,181309.54337053778
1664,98599,430974.0,431805.0978768595,446158.74588511867
1665,98601,123322.0,121099.62248647846,121648.67059851794
1666,98602,233910.0,236808.03701007113,240919.08806836876
1667,98605,228800.0,221907.45927202553,222026.15608206924
1668,98606,236213.0,229407.82383025758,236881.32161282937
1669,98607,213821.0,213813.35749078228,214506.1881056352
1670,98608,208458.0,207789.38110144637,207196.0066588752
1671,98609,263007.0,265582.5976513382,262792.6593142412
1672,98610,261203.0,264165.35143316456,272368.2595640965
1673,98611,217930.0,219656.39342343094,231322.83081392507
1674,98612,156605.0,154804.46849601096,160839.95112064644
1675,98613,277434.0,276352.89701410744,276339.68952039914
1676,98614,218884.0,222159.98750881827,227353.45719344827
1677,98615,263084.0,261667.77255702516,262790.37841469503
1678,98616,229477.0,229509.51745948527,231742.1599120262
1679,98618,316303.0,310301.9652918179,321435.67591671145
1680,98619,194854.0,195235.9182251434,197143.2103130314
1681,98621,118922.0,119925.11198645359,120322.81556727363
1682,98622,294718.0,296515.54102326056,299951.0964217437
1683,98623,158654.0,159993.1181476312,163207.98925354498
1684,98624,229237.0,236853.97018641894,243570.13847715768
1685,98625,518506.0,522341.6217551644,529411.6225918595
1686,98626,230958.0,232565.33255757138,234381.9706069763
1687,98627,155995.0,155101.78678771376,154052.62986019094
1688,98628,129718.0,131817.0111757115,133754.98458818014
1689,98629,193792.0,192108.73721624727,192018.3362134007
1690,98630,446701.0,454004.6512688528,471560.69313447486
1691,98631,107606.0,107389.96571344971,107639.62070474763
1692,98632,79909.0,80667.87961631961,80754.90850710236
1693,98633,248592.0,248635.3279352605,250879.49155114504
1694,98634,190489.0,191302.51292533794,191680.98684328023
1695,98635,180254.0,180496.35731612847,182140.92350613288
1696,98636,203154.0,201311.68834443556,200190.0739046118
1697,98637,179068.0,180233.21115017912,183618.99915557232
1698,98638,123363.0,122905.15839461512,122002.41316616858
1699,98639,418010.0,423235.6516813988,432385.2585938656
1700,98640,229519.0,230819.30972485355,233251.85200385682
1701,98641,180294.0,181393.0162045601,183497.09173622244
1702,98642,113816.0,116244.18932794518,119997.56524569134
1703,98643,248707.0,248508.51467187915,251123.74060817139
1704,98644,235732.0,235883.14749386636,236668.59411476564
1705,98645,286604.0,289336.09156084544,287073.72510789434
1706,98646,206855.0,211450.76124526522,216677.4498217168
1707,98647,225206.0,225347.09922093293,227422.4452306291
1708,98648,221883.0,224014.6352315373,228819.4867018836
1709,98649,180748.0,180005.00679240437,179861.05583249216
1710,98650,132518.0,131040.07785192778,131291.2521502494
1711,98651,196010.0,197180.3117504105,199671.71782867936
1712,98652,96159.0,96347.81094872185,97025.13365549612
1713,98653,197582.0,212067.38784869405,221551.09890466274
1714,98654,156040.0,158097.92674503275,158887.44419240908
1715,98655,335103.0,336465.55343684903,338828.501386954
1716,98656,695107.0,693489.8260291563,712985.9422111746
1717,98657,821155.0,833842.8986270195,864975.9409008023
1718,98658,619306.0,632571.2816252388,654169.5172090061
1719,98659,615522.0,619745.2944666622,647740.3383811497
1720,98660,914280.0,914619.8931353496,938443.3270998381
1721,98661,915995.0,939645.844539132,980233.2188921836
1722,98662,657153.0,657926.8099917752,678141.3449611416
1723,98663,465271.0,468908.81497019774,475995.3487829767
1724,98672,681376.0,686365.0123473222,696895.720457204
1725,98673,551985.0,551321.3020653281,584067.6037896406
1726,98844,876121.0,883422.601877725,888154.0158495482
1727,98845,532289.0,530187.4858427797,531161.3723088574
1728,98846,337519.0,330865.35599250335,329577.2674024031
1729,98847,502048.0,500598.87102331757,509803.7166519323
1730,98848,664718.0,670146.3577135305,674151.742142367
1731,98849,685336.0,690682.5916906114,695162.7261519363
1732,98850,866165.0,878690.5162888595,911930.0681393751
1733,98852,658876.0,659182.4009057584,673679.2095820522
1734,98853,1248828.0,1264041.779489656,1271659.7513806275
1735,98854,681867.0,672552.8129204122,706520.7015280812
1736,98855,1051980.0,1044902.2522146523,1067914.5446912318
1737,98857,492410.0,492490.4492722173,501750.6507837879
1738,98858,697825.0,707547.1315985743,715271.1768063897
1739,98859,341657.0,334830.04119130195,324193.06858031265
1740,98860,619653.0,623124.7326410931,636805.0596119387
1741,98861,383423.0,370459.557340314,373828.4255765254
1742,98863,1077477.0,1076515.0988088606,1096108.9072158237
1743,98864,723046.0,722104.9377236293,725284.8102617675
1744,98866,445110.0,439310.74822181143,438665.240399858
1745,98867,393382.0,381574.222106919,381068.7090203177
1746,98868,232071.0,232620.38640162558,234282.27268485932
1747,98869,872713.0,893706.51409463,912482.3150018422
1748,98870,661511.0,659607.1019969309,660653.4838918699
1749,98871,671914.0,680180.8918554363,698149.3009585298
1750,98873,1085449.0,1102051.9956014955,1109107.7013871875
1751,98874,235536.0,235536.00000000116,214841.6775321987
1752,98875,551517.0,541026.0676709241,544569.7630633279
1753,98877,644138.0,636876.5303565175,642287.6485118488
1754,98878,670989.0,668197.8724844856,677308.9837979821
1755,98880,649153.0,645117.0309980004,649945.149462184
1756,98881,888338.0,895800.2572998614,899306.4901577979
1757,98883,605477.0,606142.8640765649,620288.7208482658
1758,98885,323894.0,318507.2864637133,324815.6935790677
1759,98886,289842.0,288479.23682934896,288911.64483549417
1760,98887,559256.0,557514.2857443668,561339.1206706014
1761,98888,552077.0,553933.1674231953,566384.1168736579
1762,98889,440280.0,437833.64318574895,444192.90717530146
1763,98890,800529.0,800118.8631521051,819311.5847957039
1764,98891,1096951.0,1093735.3660102992,1114240.8690292586
1765,98892,408792.0,413233.64279776183,421693.2230102676
1766,98893,759250.0,754879.2888026299,764203.3745238346
1767,98894,233306.0,237421.62729800423,247779.44222461243
1768,98896,223180.0,219748.47287982624,219959.5017503292
1769,98897,834947.0,838456.9737328071,854883.5299344035
1770,98898,1023423.0,1040431.1732180415,1056037.5724817833
1771,98899,467709.0,472987.61726245674,476576.6537807402
1772,98900,403210.0,389307.0733092014,391989.1386476678
1773,98901,622982.0,618656.9953904017,626912.3449469442
1774,98902,578232.0,576761.9921426405,586545.6937399529
1775,98904,750016.0,761078.2508416442,782253.480468671
1776,98906,358797.0,343541.406374328,346100.46834574395
1777,98907,210258.0,207496.9785415239,208028.26033064834
1778,98908,249721.0,244095.50282998872,243395.5686043327
1779,98909,609327.0,605091.0786022517,617172.7446891913
1780,98910,399142.0,385914.46176176885,384469.62779624
1781,98911,334506.0,330924.3129204295,330118.8429136298
1782,98912,187830.0,178477.9461369753,169251.89325124593
1783,98913,182890.0,189272.64155947565,193155.419998122
1784,98914,822946.0,824908.1099797895,842419.1423073622
1785,98915,623812.0,619109.6315060792,628462.4378061678
1786,98916,392258.0,368298.1870876324,370783.2705548434
1787,98917,772981.0,783708.7567703805,794551.9087974267
1788,98918,404206.0,375794.9345147911,384416.97453653126
1789,98920,234611.0,235209.8795559662,234890.10944095405
1790,98921,665386.0,670512.8616210249,679938.924957425
1791,98923,785193.0,792715.5935381175,794826.7609035487
1792,98924,927928.0,928320.3326383154,961276.3420667546
1793,98925,770114.0,775897.5879199092,774975.9610639411
1794,98926,488013.0,488659.60537554836,493810.8108226324
1795,98927,646918.0,655978.0661226411,671480.1692481762
1796,98928,799797.0,810095.2169964602,820552.7685062742
1797,98929,483910.0,483947.5238373347,491104.32075360406
1798,98930,712133.0,715997.4642245313,721094.372917277
1799,98944,863477.0,873080.9383273332,873741.6140858948
1800,98945,674278.0,678267.041975561,682048.8417565738
1801,98946,689180.0,693677.7909340912,700827.8237767183
1802,98947,1112859.0,1133296.4249431614,1144538.713186095
1803,98948,949197.0,964435.6038144999,971188.1827331473
1804,98949,898277.0,905518.1867501847,911275.9281243046
1805,98950,869880.0,883024.20995444,891394.6935409345
1806,98952,1413227.0,1438461.020512683,1460205.3053750764
1807,98953,1202976.0,1228344.630539901,1234113.0682098693
1808,98956,1032523.0,1043774.6137019141,1047819.5007158965
1809,98957,737249.0,743766.3375779756,748049.3776774202
1810,99008,92421.0,92488.619618564,95762.35155400158
1811,99009,461060.0,466179.68037116673,476194.4110157238
1812,99010,542890.0,554391.1810052204,569954.8755438625
1813,99011,384661.0,387962.6748355861,393932.5515970445
1814,99012,432725.0,437347.15136174194,444299.37389607535
1815,99013,461033.0,463281.8889115562,469083.0461110355
1816,99014,428406.0,431201.63875577983,436948.64798743225
1817,99015,517820.0,527199.0992809717,538252.0970272155
1818,99017,338898.0,340605.4051378636,351089.0951131533
1819,99018,425709.0,427980.40131746564,435353.7985968165
1820,99019,265593.0,265375.0675163443,274531.3693392766
1821,99020,431362.0,435834.9900557191,442279.63395555975
1822,99021,258322.0,257084.52697880578,263093.0805937295
1823,99022,489166.0,494257.92079795344,509335.48824565846
1824,99023,363243.0,363078.35276613804,372279.8596456842
