,zipcode,train,train_pred,test_pred
1686,74604,68465.0,68278.89854389062,69538.11855668368
1687,74605,82681.0,82336.56629716669,84258.93411061558
1688,74606,77437.0,77422.1343966336,78773.31145168444
1689,74607,68586.0,68835.04153042975,69957.02540670244
1690,74608,102412.0,101420.26089588548,103876.76285093771
1691,74609,82854.0,82954.59809688469,85127.356015409
1692,74611,242556.0,245505.65069702355,254705.6466680657
1693,74612,39699.0,39656.827005172716,40006.24365992388
1694,74614,98233.0,99086.22294320857,101314.85789154503
1695,74615,56988.0,56636.98488652293,57780.04735592877
1696,74616,108797.0,108813.15204166202,111066.4869999868
1697,74617,140470.0,141103.53455927223,145791.73663798426
1698,74620,166857.0,170126.08271680961,174579.57657957845
1699,74621,161068.0,162802.99402615603,168279.88897146302
1700,74622,113820.0,114151.93056559445,116595.64461097671
1701,74623,222782.0,225346.10517287249,230616.90312160307
1702,74624,96384.0,96185.48939851996,99921.43700856724
1703,74625,76958.0,76774.9644200039,77732.48840424191
1704,74626,314644.0,318229.49475388834,325145.27536070795
1705,74627,111181.0,110811.61091876191,113646.62831492958
1706,74628,172515.0,175670.13623766147,180005.69785439398
1707,74629,87889.0,87952.66199506645,89967.50439839147
1708,74630,31721.0,31543.69437792409,30967.92334314447
1709,74633,88353.0,88007.78031388075,89647.92043289228
1710,74634,222153.0,225219.06681449086,231151.30597783852
1711,74636,62041.0,62509.4534747098,64496.4229593167
1712,74637,55334.0,55505.04997517055,56666.32597790778
1713,74641,287296.0,287679.9590365389,294605.29064755066
1714,74642,236754.0,236251.0015058264,243342.38946821052
1715,74643,39863.0,37932.18031155163,38390.50240371284
1716,74644,31549.0,29657.72175042182,30141.54745204535
1717,74645,60514.0,59414.570395048126,61580.01484215162
1718,74646,32678.0,32546.586805081955,34613.25945968081
1719,74647,67416.0,67416.00000000051,68945.99610921313
1720,74649,76484.0,76869.91109717553,80007.77648602858
1721,74650,69810.0,69529.72669727488,73138.73330975248
1722,74652,41729.0,40274.60514458452,41823.44972413678
1723,74653,120728.0,122247.25523709742,128182.9179318374
1724,74654,108325.0,107386.77988437569,111624.40428296172
1725,74655,201809.0,201739.66960132486,209108.71777435395
1726,74656,79447.0,79225.74448829591,81711.79909901004
1727,74657,214870.0,213208.66807650783,219489.73817131933
1728,74658,334678.0,334600.63005577173,343215.20109122305
1729,74659,66187.0,66824.29724109439,70603.28814415589
1730,74661,183369.0,183455.71513875417,190281.90767609078
1731,74662,26416.0,25254.952322212604,25441.747332762774
1732,74663,54527.0,55425.203139136946,59578.05453433572
1733,74664,89000.0,89724.45772823355,93599.8173365412
1734,74669,173680.0,173570.52116593102,179567.9324085755
1735,74670,150619.0,151284.25497189898,157985.2319589313
