,zipcode,train,train_pred,test_pred
1434,94135,236603.0,237307.76412923317,244603.63940562413
1435,94136,108982.0,110544.89003813938,115325.87726787408
1436,94137,167110.0,168341.0883635694,176421.02110454123
1437,94138,146248.0,146714.2236188302,154367.02911614574
1438,94139,1653821.0,1659947.4184677715,1718099.5133593301
1439,94141,167437.0,167116.13347067666,173811.40864888014
1440,94142,228731.0,226616.24821957212,238121.0092130502
1441,94143,206689.0,204070.22628656973,214224.3206731442
1442,94145,250878.0,249263.02543290748,261495.5919835833
1443,94147,256299.0,254369.34994312897,266879.881880998
1444,94148,761457.0,752592.7140539963,755064.3432125939
1445,94150,228743.0,229448.03998455172,239755.29279399474
1446,94151,202397.0,202086.82670930118,210729.2809897275
1447,94152,355279.0,356664.83162395644,374886.4403735412
1448,94154,310039.0,313686.37165074755,325388.835945381
1449,94155,203311.0,204119.90576133007,212583.05733417525
1450,94156,249218.0,246349.401946294,257784.56583541073
1451,94157,226873.0,228058.51903587664,231141.6756638132
1452,94158,324390.0,325938.3147186188,339517.84075345716
1453,94159,212085.0,213513.33281438574,223066.1443822442
1454,94160,230096.0,232548.71119373458,242083.0458195629
1455,94161,218858.0,220563.96837743852,231397.8118299161
1456,94162,261105.0,265184.12408351933,282531.2251192277
1457,94163,224987.0,228643.3077954972,238377.50709687834
1458,94164,171607.0,171436.36886541007,179278.14694092574
1459,94165,265428.0,267056.548374082,278387.90663624665
1460,94167,279576.0,280313.7027424326,292414.9729328396
1461,94168,191135.0,193067.92615548268,202670.13357171885
1462,94169,200775.0,203288.3858293537,215676.4694606265
1463,94170,197248.0,197557.18731919053,206170.5456215549
1464,94173,259957.0,261491.9047304732,272339.7629029121
1465,94174,336498.0,343842.10252773104,351145.84006390086
1466,94175,200224.0,204402.822253594,214826.253951089
1467,94176,209682.0,209197.55188759288,218394.96010260395
1468,94177,362719.0,365246.08214102604,385265.9546904062
1469,94178,204854.0,204426.29387247012,213991.7988489548
1470,94179,409137.0,410291.99997311353,429894.4555252579
1471,94181,360223.0,357313.02442282694,370540.49309424474
1472,94182,246316.0,245736.584634088,254178.81745208718
1473,94183,239413.0,237045.50597799508,252219.86448220487
1474,94184,322884.0,326660.66784010665,342600.4335030212
1475,94185,322301.0,320554.5492180048,329542.5717580175
1476,94186,215410.0,216366.2923336433,226095.52616177793
1477,94187,335223.0,335767.07498216955,350010.3493735243
1478,94188,211630.0,213671.9346399175,221156.7893306989
1479,94189,256816.0,258946.09481430842,270097.4872406632
1480,94190,194962.0,192246.33546040888,197218.88378394977
1481,94191,191280.0,188352.89279627608,193545.8590119919
1482,94192,162147.0,161186.93217767533,166472.81546674808
1483,94193,241170.0,242236.52564457632,251117.27172481138
1484,94194,186583.0,188003.75553756556,196646.4649851664
1485,94195,211006.0,208019.40826388387,215379.91142859496
1486,94196,191425.0,190327.62505303236,195743.32844572887
1487,94199,274589.0,274885.0249552084,284043.4088506214
1488,94200,164248.0,162375.25101229516,165592.86761079184
1489,94201,253693.0,254858.00142843736,265635.18444412365
1490,94202,295662.0,292219.2065460595,298486.1847195644
1491,94203,188175.0,190258.13314371803,198414.33513105186
1492,94204,284513.0,284535.9574323945,295084.51086554467
1493,94205,396121.0,402256.5686122765,421852.4924764335
1494,94206,153774.0,152981.68635710777,158005.48106616177
1495,94207,200277.0,200497.91318949565,207804.2621943444
1496,94208,224945.0,226350.70526313887,235058.9789260844
1497,94209,96454.0,94879.46529722381,96972.3340966288
1498,94210,255244.0,251275.18232453367,264559.9420413257
